Date,CA,CAName,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,TotalPillar1,TotalPillar2
20200527,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,542,2364.74694589878,25,0,0,25,0
20200527,S12000028,South Ayrshire,2,397,352.544179024953,1,56,49.7291537163662,2842,2523.75455110559,109,4,3.6697247706422,80,29
20200527,S12000029,South Lanarkshire,3,1256,391.850996786572,0,164,51.1652575421957,7879,2458.11624496927,339,5,1.47492625368732,182,157
20200527,S12000030,Stirling,0,218,231.397940770619,0,24,25.4750026536461,2140,2271.52106995011,74,1,1.35135135135135,46,28
20200527,S12000033,Aberdeen City,7,812,355.096864477194,2,72,31.4864214807364,5991,2619.93265404294,180,8,4.444444444444439,100,80
20200527,S12000034,Aberdeenshire,1,462,176.869185712645,0,55,21.0558554419815,5694,2179.85528884805,146,2,1.36986301369863,82,64
20200527,S12000035,Argyll & Bute,1,157,182.834517293583,1,35,40.7592872947479,1967,2290.67194596483,135,2,1.48148148148148,113,22
20200527,S12000036,City of Edinburgh,0,1704,324.614710532833,2,250,47.6253976720706,10783,2054.17865239175,400,12,3,260,140
20200527,S12000038,Renfrewshire,5,662,369.625907314349,1,89,49.6929089893914,6129,3422.11055276382,326,6,1.84049079754601,239,87
20200527,S12000039,West Dunbartonshire,2,417,468.90812998988,0,67,75.3401551782301,3164,3557.85449229731,95,5,5.26315789473684,59,36
20200527,S12000040,West Lothian,3,473,258.328782086292,2,61,33.3151283451666,4448,2429.27362097215,142,3,2.11267605633803,86,56
20200527,S12000041,Angus,0,445,382.960413080895,2,41,35.2839931153184,2681,2307.22891566265,54,0,0,38,16
20200527,S12000042,Dundee City,1,946,633.538708813287,1,105,70.3187784623627,4386,2937.31583177069,124,1,0.806451612903226,85,39
20200527,S12000045,East Dunbartonshire,4,500,460.235640648012,0,60,55.2282768777614,3174,2921.57584683358,165,9,5.45454545454545,114,51
20200527,S12000047,Fife,0,903,241.734707535805,0,120,32.1242136260206,8167,2186.32043903092,269,0,0,194,75
20200527,S12000048,Perth & Kinross,0,337,221.783481408358,0,45,29.6150049358342,3606,2373.14906219151,89,0,0,65,24
20200527,S12000049,Glasgow City,6,2390,377.49557745767,1,367,57.9668941117008,17284,2729.9722011625,635,7,1.10236220472441,418,217
20200527,S12000050,North Lanarkshire,11,1283,375.838532970091,1,159,46.5770278583355,8996,2635.26379002256,351,14,3.98860398860399,215,136
20200528,S12000005,Clackmannanshire,0,190,368.645712068296,0,29,56.266977105161,1382,2681.4124951494,39,0,0,32,7
20200528,S12000006,Dumfries & Galloway,0,283,190.111514174392,0,40,26.8708853956738,4045,2717.31828563751,117,0,0,96,21
20200528,S12000008,East Ayrshire,8,424,347.512498975494,1,48,39.3410376198672,3105,2544.87337103516,161,8,4.968944099378881,130,31
20200528,S12000010,East Lothian,0,271,253.058175366514,0,59,55.0938462975068,2501,2335.41880661126,54,0,0,38,16
20200528,S12000011,East Renfrewshire,1,346,362.189887993301,0,51,53.386370773579,2620,2742.59394954465,103,7,6.79611650485437,54,49
20200528,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0,0,0,406,1519.46107784431,16,0,0,16,0
20200528,S12000014,Falkirk,0,603,374.790229349245,1,74,45.9941574989123,4349,2703.08906706445,165,1,0.606060606060606,134,31
20200528,S12000017,Highland,0,207,87.775092227452,0,30,12.721027859051,4328,1835.22028579909,159,3,1.88679245283019,95,64
20200528,S12000018,Inverclyde,1,345,443.444730077121,0,62,79.6915167095116,3155,4055.26992287918,67,1,1.49253731343284,41,26
20200528,S12000019,Midlothian,4,524,566.731559593338,1,84,90.85009733939,2679,2897.46917585983,100,4,4,77,23
20200528,S12000020,Moray,0,86,89.751617616364,0,12,12.5234815278647,2212,2308.49509496973,53,0,0,28,25
20200528,S12000021,North Ayrshire,8,376,279.055959625946,0,59,43.7880362179011,3198,2373.45999703132,131,8,6.1068702290076295,95,36
20200528,S12000023,Orkney Islands,0,8,35.9227660529861,0,1,4.49034575662326,352,1580.60170633139,16,1,6.25,16,0
20200528,S12000026,Scottish Borders,0,341,295.212535711194,0,36,31.1661328023548,2940,2545.23417885897,89,0,0,65,24
20200528,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,555,2421.46596858639,20,0,0,20,0
20200528,S12000028,South Ayrshire,0,397,352.544179024953,0,56,49.7291537163662,2915,2588.58005505728,107,1,0.934579439252336,66,41
20200528,S12000029,South Lanarkshire,4,1260,393.098929897358,1,165,51.4772408198921,8057,2513.64926839921,345,9,2.60869565217391,234,111
20200528,S12000030,Stirling,1,219,232.459399214521,0,24,25.4750026536461,2198,2333.08565969642,123,1,0.813008130081301,107,16
20200528,S12000033,Aberdeen City,0,812,355.096864477194,1,73,31.9237328901911,6100,2667.5995976735,171,0,0,94,77
20200528,S12000034,Aberdeenshire,2,464,177.634853183263,0,55,21.0558554419815,5822,2228.85800696757,207,2,0.966183574879227,132,75
20200528,S12000035,Argyll & Bute,0,157,182.834517293583,0,35,40.7592872947479,2022,2354.72225457086,170,0,0,138,32
20200528,S12000036,City of Edinburgh,5,1709,325.567218486274,0,250,47.6253976720706,11019,2099.13702779418,395,10,2.53164556962025,261,134
20200528,S12000038,Renfrewshire,1,663,370.184254606365,1,90,50.251256281407,6234,3480.73701842546,247,5,2.02429149797571,187,60
20200528,S12000039,West Dunbartonshire,0,417,468.90812998988,1,68,76.4646351062633,3213,3612.95400877094,73,2,2.73972602739726,42,31
20200528,S12000040,West Lothian,0,473,258.328782086292,1,62,33.8612779901693,4524,2470.78099399235,124,2,1.6129032258064497,83,41
20200528,S12000041,Angus,0,445,382.960413080895,0,41,35.2839931153184,2717,2338.2099827883,58,0,0,39,19
20200528,S12000042,Dundee City,2,948,634.878114117332,2,107,71.6581837664077,4452,2981.51620680418,122,3,2.45901639344262,94,28
20200528,S12000045,East Dunbartonshire,4,504,463.917525773196,2,62,57.0692194403535,3234,2976.80412371134,116,5,4.31034482758621,73,43
20200528,S12000047,Fife,2,905,242.270111096239,2,122,32.6596171864543,8301,2222.19247757998,213,2,0.938967136150235,164,49
20200528,S12000048,Perth & Kinross,0,337,221.783481408358,0,45,29.6150049358342,3642,2396.84106614018,71,2,2.8169014084507,58,13
20200528,S12000049,Glasgow City,6,2396,378.443265099823,1,368,58.1248420520596,17753,2804.0497851908,783,15,1.9157088122605401,549,234
20200528,S12000050,North Lanarkshire,6,1289,377.596156662858,1,160,46.8699651404634,9172,2686.82075167707,293,12,4.095563139931739,166,127
20200529,S12000005,Clackmannanshire,1,191,370.58595265813,0,29,56.266977105161,1402,2720.21730694606,40,4,10,27,13
20200529,S12000006,Dumfries & Galloway,0,283,190.111514174392,0,40,26.8708853956738,4105,2757.62461373102,95,1,1.05263157894737,70,25
20200529,S12000008,East Ayrshire,1,425,348.332103925908,0,48,39.3410376198672,3152,2583.39480370461,77,2,2.5974025974026,54,23
20200529,S12000010,East Lothian,0,271,253.058175366514,0,59,55.0938462975068,2544,2375.57194882809,79,1,1.26582278481013,54,25
20200529,S12000011,East Renfrewshire,0,346,362.189887993301,0,51,53.386370773579,2660,2784.46561289647,67,0,0,38,29
20200529,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0,0,0,420,1571.85628742515,27,0,0,27,0
20200529,S12000014,Falkirk,7,610,379.141028031574,0,74,45.9941574989123,4441,2760.27099260364,285,8,2.80701754385965,242,43
20200529,S12000017,Highland,0,207,87.775092227452,0,30,12.721027859051,4409,1869.56706101853,124,0,0,72,52
20200529,S12000018,Inverclyde,0,345,443.444730077121,1,63,80.9768637532134,3186,4095.11568123393,59,0,0,36,23
20200529,S12000019,Midlothian,0,524,566.731559593338,1,85,91.9316461172399,2719,2940.73112697383,69,0,0,54,15
20200529,S12000020,Moray,0,86,89.751617616364,0,12,12.5234815278647,2269,2367.98163222709,93,1,1.0752688172043,68,25
20200529,S12000021,North Ayrshire,0,376,279.055959625946,0,59,43.7880362179011,3260,2419.47454356539,104,0,0,69,35
20200529,S12000023,Orkney Islands,0,8,35.9227660529861,0,1,4.49034575662326,356,1598.56308935788,8,0,0,8,0
20200529,S12000026,Scottish Borders,0,341,295.212535711194,0,36,31.1661328023548,2998,2595.44628170721,104,0,0,80,24
20200529,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,567,2473.8219895288,17,0,0,14,3
20200529,S12000028,South Ayrshire,0,397,352.544179024953,0,56,49.7291537163662,2960,2628.54098215079,78,0,0,54,24
20200529,S12000029,South Lanarkshire,1,1261,393.410913175054,1,166,51.7892240975884,8199,2557.95089383209,283,5,1.76678445229682,209,74
20200529,S12000030,Stirling,3,222,235.643774546227,0,24,25.4750026536461,2243,2380.85128967201,86,4,4.65116279069767,59,27
20200529,S12000033,Aberdeen City,1,813,355.534175886649,1,74,32.3610442996458,6238,2727.94857217825,192,1,0.5208333333333329,108,84
20200529,S12000034,Aberdeenshire,0,464,177.634853183263,0,55,21.0558554419815,5943,2275.18088893993,193,0,0,133,60
20200529,S12000035,Argyll & Bute,0,157,182.834517293583,0,35,40.7592872947479,2052,2389.65878653779,120,0,0,105,15
20200529,S12000036,City of Edinburgh,6,1715,326.710228030404,1,251,47.8158992627588,11243,2141.80938410836,374,11,2.94117647058824,260,114
20200529,S12000038,Renfrewshire,1,664,370.742601898381,1,91,50.8096035734227,6304,3519.82132886655,143,3,2.0979020979021,97,46
20200529,S12000039,West Dunbartonshire,1,418,470.032609917913,0,68,76.4646351062633,3254,3659.05768582031,86,5,5.81395348837209,65,21
20200529,S12000040,West Lothian,2,475,259.421081376297,1,63,34.407427635172,4608,2516.65756417258,125,3,2.4,68,57
20200529,S12000041,Angus,0,445,382.960413080895,1,42,36.144578313253,2748,2364.88812392427,68,0,0,54,14
20200529,S12000042,Dundee City,1,949,635.547816769354,1,108,72.3278864184302,4506,3017.68015001339,91,1,1.0989010989011,68,23
20200529,S12000045,East Dunbartonshire,0,504,463.917525773196,1,63,57.9896907216495,3332,3067.01030927835,190,1,0.5263157894736841,156,34
20200529,S12000047,Fife,0,905,242.270111096239,0,122,32.6596171864543,8401,2248.96265560166,192,2,1.04166666666667,150,42
20200529,S12000048,Perth & Kinross,0,337,221.783481408358,0,45,29.6150049358342,3695,2431.72096084238,100,0,0,84,16
20200529,S12000049,Glasgow City,3,2399,378.9171089209,0,368,58.1248420520596,18099,2858.69977255497,569,5,0.878734622144113,394,175
20200529,S12000050,North Lanarkshire,1,1290,377.889093944986,1,161,47.1629024225913,9334,2734.27659138179,278,3,1.07913669064748,177,101
20200530,S12000005,Clackmannanshire,1,192,372.526193247963,0,29,56.266977105161,1459,2830.81102056655,100,1,1,91,9
20200530,S12000006,Dumfries & Galloway,0,283,190.111514174392,0,40,26.8708853956738,4148,2786.51081553137,75,0,0,62,13
20200530,S12000008,East Ayrshire,0,425,348.332103925908,1,49,40.1606425702811,3189,2613.72018686993,57,0,0,45,12
20200530,S12000010,East Lothian,0,271,253.058175366514,0,59,55.0938462975068,2577,2406.38715099449,57,0,0,36,21
20200530,S12000011,East Renfrewshire,0,346,362.189887993301,0,51,53.386370773579,2686,2811.68219407516,51,1,1.9607843137254901,31,20
20200530,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0,0,0,424,1586.82634730539,8,0,0,8,0
20200530,S12000014,Falkirk,5,615,382.248741376095,0,74,45.9941574989123,4551,2828.64068618311,262,5,1.90839694656489,241,21
20200530,S12000017,Highland,1,208,88.1991264894203,0,30,12.721027859051,4467,1894.1610482127,98,3,3.06122448979592,70,28
20200530,S12000018,Inverclyde,0,345,443.444730077121,0,63,80.9768637532134,3203,4116.96658097686,35,0,0,27,8
20200530,S12000019,Midlothian,0,524,566.731559593338,0,85,91.9316461172399,2736,2959.11745619727,42,0,0,34,8
20200530,S12000020,Moray,0,86,89.751617616364,0,12,12.5234815278647,2313,2413.90106449593,54,0,0,34,20
20200530,S12000021,North Ayrshire,1,377,279.798129731334,0,59,43.7880362179011,3342,2480.33249220721,133,2,1.50375939849624,109,24
20200530,S12000023,Orkney Islands,1,9,40.4131118096093,0,1,4.49034575662326,358,1607.54378087113,4,1,25,3,1
20200530,S12000026,Scottish Borders,2,343,296.943987533547,1,37,32.0318587135313,3033,2625.74668859839,71,2,2.8169014084507,57,14
20200530,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,569,2482.5479930192,4,0,0,3,1
20200530,S12000028,South Ayrshire,1,398,353.432199627031,0,56,49.7291537163662,3004,2667.61388864222,88,1,1.13636363636364,63,25
20200530,S12000029,South Lanarkshire,5,1266,394.970829563535,2,168,52.413190652981,8291,2586.65335538015,198,11,5.55555555555556,131,67
20200530,S12000030,Stirling,0,222,235.643774546227,0,24,25.4750026536461,2271,2410.57212610126,68,0,0,58,10
20200530,S12000033,Aberdeen City,5,818,357.720732933922,0,74,32.3610442996458,6335,2770.36777889535,203,12,5.91133004926108,156,47
20200530,S12000034,Aberdeenshire,0,464,177.634853183263,0,55,21.0558554419815,6029,2308.10459017649,165,1,0.606060606060606,125,40
20200530,S12000035,Argyll & Bute,0,157,182.834517293583,0,35,40.7592872947479,2083,2425.75986957028,47,0,0,33,14
20200530,S12000036,City of Edinburgh,4,1719,327.472234393157,1,252,48.0064008534471,11357,2163.52656544682,245,10,4.08163265306122,166,79
20200530,S12000038,Renfrewshire,1,665,371.300949190396,0,91,50.8096035734227,6352,3546.62199888331,87,2,2.29885057471264,62,25
20200530,S12000039,West Dunbartonshire,0,418,470.032609917913,0,68,76.4646351062633,3293,3702.91240301361,67,0,0,39,28
20200530,S12000040,West Lothian,4,479,261.605679956308,1,64,34.9535772801748,4636,2531.94975423266,70,5,7.14285714285714,54,16
20200530,S12000041,Angus,0,445,382.960413080895,0,42,36.144578313253,2782,2394.14802065405,49,0,0,34,15
20200530,S12000042,Dundee City,0,949,635.547816769354,0,108,72.3278864184302,4526,3031.07420305384,36,0,0,32,4
20200530,S12000045,East Dunbartonshire,0,504,463.917525773196,0,63,57.9896907216495,3368,3100.14727540501,75,2,2.66666666666667,55,20
20200530,S12000047,Fife,2,907,242.805514656672,0,122,32.6596171864543,8486,2271.71730692009,165,3,1.81818181818182,117,48
20200530,S12000048,Perth & Kinross,0,337,221.783481408358,0,45,29.6150049358342,3741,2461.99407699901,85,1,1.17647058823529,71,14
20200530,S12000049,Glasgow City,3,2402,379.390952741976,0,368,58.1248420520596,18256,2883.49759919131,354,8,2.25988700564972,249,105
20200530,S12000050,North Lanarkshire,4,1294,379.060843073498,0,161,47.1629024225913,9454,2769.42906523713,209,8,3.82775119617225,158,51
20200531,S12000005,Clackmannanshire,0,192,372.526193247963,0,29,56.266977105161,1524,2956.9266589057,101,0,0,94,7
20200531,S12000006,Dumfries & Galloway,0,283,190.111514174392,0,40,26.8708853956738,4199,2820.77119441086,94,0,0,80,14
20200531,S12000008,East Ayrshire,3,428,350.790918777149,0,49,40.1606425702811,3232,2648.96319973773,75,5,6.66666666666667,59,16
20200531,S12000010,East Lothian,1,272,253.991969371557,0,59,55.0938462975068,2602,2429.73200112055,66,2,3.03030303030303,47,19
20200531,S12000011,East Renfrewshire,0,346,362.189887993301,0,51,53.386370773579,2707,2833.66481733487,62,2,3.2258064516128995,43,19
20200531,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0,0,0,428,1601.79640718563,13,0,0,13,0
20200531,S12000014,Falkirk,0,615,382.248741376095,0,74,45.9941574989123,4681,2909.44123314066,185,0,0,171,14
20200531,S12000017,Highland,0,208,88.1991264894203,0,30,12.721027859051,4503,1909.42628164356,74,0,0,56,18
20200531,S12000018,Inverclyde,0,345,443.444730077121,0,63,80.9768637532134,3233,4155.52699228792,51,0,0,27,24
20200531,S12000019,Midlothian,0,524,566.731559593338,0,85,91.9316461172399,2762,2987.23772442137,47,1,2.12765957446809,29,18
20200531,S12000020,Moray,0,86,89.751617616364,0,12,12.5234815278647,2338,2439.99165101231,35,0,0,20,15
20200531,S12000021,North Ayrshire,0,377,279.798129731334,0,59,43.7880362179011,3383,2510.76146652813,88,0,0,66,22
20200531,S12000023,Orkney Islands,0,9,40.4131118096093,0,1,4.49034575662326,358,1607.54378087113,4,0,0,4,0
20200531,S12000026,Scottish Borders,0,343,296.943987533547,0,37,32.0318587135313,3096,2680.28742100251,98,0,0,84,14
20200531,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,572,2495.6369982548,5,0,0,5,0
20200531,S12000028,South Ayrshire,0,398,353.432199627031,0,56,49.7291537163662,3038,2697.80658911287,88,0,0,72,16
20200531,S12000029,South Lanarkshire,3,1269,395.906779396624,1,169,52.7251739306773,8405,2622.21944903753,198,5,2.52525252525253,107,91
20200531,S12000030,Stirling,0,222,235.643774546227,0,24,25.4750026536461,2296,2437.10858719881,46,0,0,38,8
20200531,S12000033,Aberdeen City,2,820,358.595355752832,0,74,32.3610442996458,6415,2805.35269165173,181,11,6.07734806629834,148,33
20200531,S12000034,Aberdeenshire,0,464,177.634853183263,0,55,21.0558554419815,6105,2337.19995405995,117,0,0,83,34
20200531,S12000035,Argyll & Bute,0,157,182.834517293583,0,35,40.7592872947479,2105,2451.37999301269,51,0,0,40,11
20200531,S12000036,City of Edinburgh,1,1720,327.662735983845,0,252,48.0064008534471,11465,2184.10073724116,212,3,1.41509433962264,125,87
20200531,S12000038,Renfrewshire,0,665,371.300949190396,1,92,51.3679508654383,6411,3579.56448911223,127,2,1.5748031496063,90,37
20200531,S12000039,West Dunbartonshire,2,420,472.28156977398,0,68,76.4646351062633,3328,3742.26920049477,59,3,5.08474576271186,35,24
20200531,S12000040,West Lothian,0,479,261.605679956308,0,64,34.9535772801748,4662,2546.14964500273,51,0,0,43,8
20200531,S12000041,Angus,0,445,382.960413080895,2,44,37.8657487091222,2813,2420.82616179002,55,0,0,40,15
20200531,S12000042,Dundee City,0,949,635.547816769354,0,108,72.3278864184302,4562,3055.18349852665,70,1,1.42857142857143,54,16
20200531,S12000045,East Dunbartonshire,2,506,465.758468335788,0,63,57.9896907216495,3408,3136.96612665685,81,2,2.4691358024691397,60,21
20200531,S12000047,Fife,0,907,242.805514656672,0,122,32.6596171864543,8560,2291.52723865614,140,0,0,106,34
20200531,S12000048,Perth & Kinross,0,337,221.783481408358,0,45,29.6150049358342,3821,2514.64297466272,131,0,0,122,9
20200531,S12000049,Glasgow City,4,2406,380.022744503412,1,369,58.2827899924185,18521,2925.3538033864,468,7,1.4957264957265,373,95
20200531,S12000050,North Lanarkshire,4,1298,380.23259220201,1,162,47.4558397047192,9586,2808.09678647802,224,9,4.01785714285714,147,77
20200601,S12000005,Clackmannanshire,1,193,374.466433837796,0,29,56.266977105161,1580,3065.58013193636,76,2,2.63157894736842,72,4
20200601,S12000006,Dumfries & Galloway,0,283,190.111514174392,0,40,26.8708853956738,4257,2859.73397823458,103,0,0,88,15
20200601,S12000008,East Ayrshire,3,431,353.249733628391,0,49,40.1606425702811,3298,2703.05712646504,113,4,3.5398230088495604,90,23
20200601,S12000010,East Lothian,0,272,253.991969371557,0,59,55.0938462975068,2640,2465.21617331217,77,0,0,51,26
20200601,S12000011,East Renfrewshire,0,346,362.189887993301,1,52,54.4331623573746,2749,2877.63006385429,77,1,1.2987012987013,53,24
20200601,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0,0,0,438,1639.22155688623,29,0,0,29,0
20200601,S12000014,Falkirk,1,616,382.870284045,0,74,45.9941574989123,4753,2954.19230530176,136,1,0.735294117647059,111,25
20200601,S12000017,Highland,1,209,88.6231607513887,0,30,12.721027859051,4588,1945.46919391087,164,4,2.4390243902439,111,53
20200601,S12000018,Inverclyde,0,345,443.444730077121,0,63,80.9768637532134,3273,4206.94087403599,76,1,1.31578947368421,57,19
20200601,S12000019,Midlothian,0,524,566.731559593338,0,85,91.9316461172399,2790,3017.52109020117,62,2,3.2258064516128995,53,9
20200601,S12000020,Moray,0,86,89.751617616364,0,12,12.5234815278647,2374,2477.56209559591,63,0,0,45,18
20200601,S12000021,North Ayrshire,2,379,281.282469942111,0,59,43.7880362179011,3432,2547.12780169215,104,2,1.92307692307692,83,21
20200601,S12000023,Orkney Islands,0,9,40.4131118096093,0,1,4.49034575662326,375,1683.87965873372,22,0,0,22,0
20200601,S12000026,Scottish Borders,0,343,296.943987533547,0,37,32.0318587135313,3146,2723.57371656134,84,0,0,68,16
20200601,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,585,2552.35602094241,21,1,4.76190476190476,21,0
20200601,S12000028,South Ayrshire,0,398,353.432199627031,0,56,49.7291537163662,3080,2735.10345440014,87,1,1.14942528735632,62,25
20200601,S12000029,South Lanarkshire,3,1272,396.842729229713,0,169,52.7251739306773,8584,2678.06445574517,335,9,2.6865671641791,218,117
20200601,S12000030,Stirling,0,222,235.643774546227,0,24,25.4750026536461,2378,2524.14817959877,122,0,0,110,12
20200601,S12000033,Aberdeen City,1,821,359.032667162286,0,74,32.3610442996458,6512,2847.77189836883,164,3,1.8292682926829298,118,46
20200601,S12000034,Aberdeenshire,1,465,178.017686918571,0,55,21.0558554419815,6201,2373.95199264959,204,2,0.9803921568627451,162,42
20200601,S12000035,Argyll & Bute,0,157,182.834517293583,0,35,40.7592872947479,2185,2544.54407825783,122,2,1.63934426229508,104,18
20200601,S12000036,City of Edinburgh,4,1724,328.424742346599,1,253,48.1969024441354,11645,2218.39102356505,336,8,2.38095238095238,220,116
20200601,S12000038,Renfrewshire,1,666,371.859296482412,0,92,51.3679508654383,6527,3644.33277498604,200,3,1.5,144,56
20200601,S12000039,West Dunbartonshire,0,420,472.28156977398,0,68,76.4646351062633,3386,3807.4890363207,106,1,0.9433962264150939,72,34
20200601,S12000040,West Lothian,1,480,262.151829601311,0,64,34.9535772801748,4743,2590.38776624795,125,3,2.4,80,45
20200601,S12000041,Angus,0,445,382.960413080895,0,44,37.8657487091222,2866,2466.43717728055,90,0,0,70,20
20200601,S12000042,Dundee City,0,949,635.547816769354,0,108,72.3278864184302,4617,3092.01714438789,105,1,0.952380952380952,81,24
20200601,S12000045,East Dunbartonshire,3,509,468.519882179676,0,63,57.9896907216495,3456,3181.14874815906,105,4,3.8095238095238098,78,27
20200601,S12000047,Fife,5,912,244.144023557757,1,123,32.9273189666711,8788,2352.56324454558,327,12,3.6697247706422,282,45
20200601,S12000048,Perth & Kinross,1,338,222.441592629154,0,45,29.6150049358342,3892,2561.36887133926,127,2,1.5748031496063,106,21
20200601,S12000049,Glasgow City,5,2411,380.812484205206,0,369,58.2827899924185,18820,2972.5802375537,572,11,1.92307692307692,416,156
20200601,S12000050,North Lanarkshire,4,1302,381.404341330521,0,162,47.4558397047192,9731,2850.57269238656,316,7,2.21518987341772,241,75
20200602,S12000005,Clackmannanshire,0,193,374.466433837796,0,29,56.266977105161,1643,3187.81528909585,104,0,0,93,11
20200602,S12000006,Dumfries & Galloway,1,284,190.783286309284,0,40,26.8708853956738,4323,2904.07093913744,104,1,0.9615384615384619,90,14
20200602,S12000008,East Ayrshire,0,431,353.249733628391,0,49,40.1606425702811,3345,2741.5785591345,81,0,0,62,19
20200602,S12000010,East Lothian,0,272,253.991969371557,1,60,56.0276403025493,2692,2513.77346157438,90,0,0,69,21
20200602,S12000011,East Renfrewshire,1,347,363.236679577096,0,52,54.4331623573746,2803,2934.15680937925,85,2,2.35294117647059,60,25
20200602,S12000013,Na h-Eileanan Siar,1,7,26.1976047904192,0,0,0,451,1687.87425149701,26,1,3.84615384615385,24,2
20200602,S12000014,Falkirk,2,618,384.113369382808,0,74,45.9941574989123,4824,2998.32183479396,129,2,1.55038759689922,96,33
20200602,S12000017,Highland,0,209,88.6231607513887,0,30,12.721027859051,4678,1983.63227748802,126,1,0.7936507936507939,84,42
20200602,S12000018,Inverclyde,0,345,443.444730077121,0,63,80.9768637532134,3321,4268.63753213368,163,2,1.22699386503067,141,22
20200602,S12000019,Midlothian,0,524,566.731559593338,0,85,91.9316461172399,2855,3087.82176076141,121,2,1.65289256198347,97,24
20200602,S12000020,Moray,0,86,89.751617616364,0,12,12.5234815278647,2403,2507.82717595492,68,0,0,52,16
20200602,S12000021,North Ayrshire,2,381,282.766810152887,2,61,45.2723764286775,3495,2593.8845183316,117,2,1.70940170940171,87,30
20200602,S12000023,Orkney Islands,0,9,40.4131118096093,0,1,4.49034575662326,379,1701.84104176022,14,1,7.14285714285714,14,0
20200602,S12000026,Scottish Borders,0,343,296.943987533547,0,37,32.0318587135313,3193,2764.26283438663,83,0,0,64,19
20200602,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,592,2582.89703315881,20,0,0,20,0
20200602,S12000028,South Ayrshire,1,399,354.320220229109,0,56,49.7291537163662,3146,2793.71281413729,122,1,0.819672131147541,77,45
20200602,S12000029,South Lanarkshire,3,1275,397.778679062802,2,171,53.3491404860699,8795,2743.89292733909,371,8,2.15633423180593,257,114
20200602,S12000030,Stirling,1,223,236.705232990128,0,24,25.4750026536461,2450,2600.57318755971,260,1,0.38461538461538497,251,9
20200602,S12000033,Aberdeen City,4,825,360.781912800105,0,74,32.3610442996458,6618,2894.12690777102,213,5,2.3474178403755896,143,70
20200602,S12000034,Aberdeenshire,3,468,179.166188124498,0,55,21.0558554419815,6332,2424.10321197504,228,4,1.75438596491228,166,62
20200602,S12000035,Argyll & Bute,0,157,182.834517293583,0,35,40.7592872947479,2262,2634.21451030628,173,0,0,149,24
20200602,S12000036,City of Edinburgh,3,1727,328.996247118663,0,253,48.1969024441354,11856,2258.58685920027,395,7,1.77215189873418,275,120
20200602,S12000038,Renfrewshire,1,667,372.417643774428,0,92,51.3679508654383,6647,3711.33445002792,197,1,0.5076142131979701,140,57
20200602,S12000039,West Dunbartonshire,0,420,472.28156977398,0,68,76.4646351062633,3470,3901.9453502755,125,2,1.6,95,30
20200602,S12000040,West Lothian,11,491,268.159475696341,0,64,34.9535772801748,4837,2641.72583287821,166,11,6.62650602409639,119,47
20200602,S12000041,Angus,2,447,384.681583476764,1,45,38.7263339070568,2915,2508.60585197935,81,3,3.7037037037037,64,17
20200602,S12000042,Dundee City,0,949,635.547816769354,0,108,72.3278864184302,4663,3122.82346638093,89,1,1.1235955056179798,64,25
20200602,S12000045,East Dunbartonshire,1,510,469.440353460972,0,63,57.9896907216495,3535,3253.86597938144,148,3,2.02702702702703,122,26
20200602,S12000047,Fife,1,913,244.411725337974,0,123,32.9273189666711,8981,2404.22968812743,292,4,1.36986301369863,224,68
20200602,S12000048,Perth & Kinross,1,339,223.099703849951,0,45,29.6150049358342,3960,2606.12043435341,120,2,1.66666666666667,93,27
20200602,S12000049,Glasgow City,3,2414,381.286328026283,0,369,58.2827899924185,19178,3029.12560020217,608,12,1.97368421052632,438,170
20200602,S12000050,North Lanarkshire,3,1305,382.283153176905,0,162,47.4558397047192,9895,2898.61440665553,309,8,2.58899676375405,202,107
20200603,S12000005,Clackmannanshire,0,193,374.466433837796,0,29,56.266977105161,1675,3249.90298797051,85,0,0,73,12
20200603,S12000006,Dumfries & Galloway,0,284,190.783286309284,0,40,26.8708853956738,4374,2938.33131801693,105,0,0,92,13
20200603,S12000008,East Ayrshire,0,431,353.249733628391,0,49,40.1606425702811,3398,2785.01762150643,96,0,0,68,28
20200603,S12000010,East Lothian,0,272,253.991969371557,0,60,56.0276403025493,2741,2559.52936782146,78,0,0,51,27
20200603,S12000011,East Renfrewshire,1,348,364.283471160892,0,52,54.4331623573746,2849,2982.30922223385,113,5,4.42477876106195,75,38
20200603,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0,0,0,463,1732.78443113772,17,0,0,17,0
